<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
^VN50,20140612,464.46,469.65,460.48,465.86,27800330,464.46,469.65,460.48,465.86,0,0,0
^VN50,20140611,461.07,466.67,457.19,463.01,26719976,461.07,466.67,457.19,463.01,0,0,0
^VN50,20140610,458.81,465.31,455.12,459.38,27867340,458.81,465.31,455.12,459.38,0,0,0
^VN50,20140609,459.46,465.96,455.59,461.24,42791279,459.46,465.96,455.59,461.24,0,0,0
^VN50,20140606,455.18,460.78,451.46,458.79,20053120,455.18,460.78,451.46,458.79,0,0,0
^VN50,20140605,454.24,458.47,447.60,453.23,14476325,454.24,458.47,447.60,453.23,0,0,0
^VN50,20140604,462.34,463.71,451.54,455.56,22954956,462.34,463.71,451.54,455.56,0,0,0
^VN50,20140603,459.68,464.62,456.50,461.52,16551845,459.68,464.62,456.50,461.52,0,0,0
^VN50,20140602,462.64,467.33,454.80,460.54,25932155,462.64,467.33,454.80,460.54,0,0,0
^VN50,20140530,462.49,469.16,458.87,464.70,30271240,462.49,469.16,458.87,464.70,0,0,0
^VN50,20140529,462.22,469.69,456.63,462.33,38475590,462.22,469.69,456.63,462.33,0,0,0
^VN50,20140528,459.12,467.00,455.49,463.28,37116924,459.12,467.00,455.49,463.28,0,0,0
^VN50,20140527,446.92,458.28,443.81,456.45,42064220,446.92,458.28,443.81,456.45,0,0,0
^VN50,20140526,444.35,449.97,438.72,447.37,21839910,444.35,449.97,438.72,447.37,0,0,0
^VN50,20140523,445.46,449.17,440.75,443.71,23972476,445.46,449.17,440.75,443.71,0,0,0
^VN50,20140522,447.01,453.09,442.47,445.18,37473696,447.01,453.09,442.47,445.18,0,0,0
^VN50,20140521,444.75,451.04,438.69,447.90,38977010,444.75,451.04,438.69,447.90,0,0,0
^VN50,20140520,440.29,446.20,434.91,443.43,31042260,440.29,446.20,434.91,443.43,0,0,0
^VN50,20140519,437.91,445.13,431.71,442.22,32685530,437.91,445.13,431.71,442.22,0,0,0
^VN50,20140516,428.43,439.49,425.13,437.19,35291100,428.43,439.49,425.13,437.19,0,0,0
^VN50,20140515,433.56,443.64,417.61,430.56,46850810,433.56,443.64,417.61,430.56,0,0,0
^VN50,20140514,414.81,435.35,414.06,434.04,39764820,414.81,435.35,414.06,434.04,0,0,0
^VN50,20140513,419.34,425.44,411.05,419.09,38345920,419.34,425.44,411.05,419.09,0,0,0
^VN50,20140512,430.19,435.08,412.17,419.65,39400520,430.19,435.08,412.17,419.65,0,0,0
^VN50,20140509,421.64,440.99,418.85,437.94,40245280,421.64,440.99,418.85,437.94,0,0,0
^VN50,20140508,449.26,450.55,424.12,427.18,63689530,449.26,450.55,424.12,427.18,0,0,0
^VN50,20140507,451.97,460.60,447.32,455.85,19188190,451.97,460.60,447.32,455.85,0,0,0
^VN50,20140506,455.06,458.32,440.84,450.32,38555110,455.06,458.32,440.84,450.32,0,0,0
^VN50,20140505,472.47,475.39,455.10,457.91,29656490,472.47,475.39,455.10,457.91,0,0,0
^VN50,20140429,469.80,477.10,466.76,474.20,16337790,469.80,477.10,466.76,474.20,0,0,0
^VN50,20140428,477.93,481.13,469.40,471.03,20925000,477.93,481.13,469.40,471.03,0,0,0
^VN50,20140425,475.28,481.59,471.63,478.54,25642670,475.28,481.59,471.63,478.54,0,0,0
^VN50,20140424,473.70,478.16,469.29,474.61,16033710,473.70,478.16,469.29,474.61,0,0,0
^VN50,20140423,473.01,481.23,468.26,474.08,23553510,473.01,481.23,468.26,474.08,0,0,0
^VN50,20140422,465.84,475.31,460.11,474.51,32708880,465.84,475.31,460.11,474.51,0,0,0
^VN50,20140421,466.54,473.32,460.52,463.40,33827230,466.54,473.32,460.52,463.40,0,0,0
^VN50,20140418,484.28,485.60,466.62,468.59,38331320,484.28,485.60,466.62,468.59,0,0,0
^VN50,20140417,482.88,488.92,478.34,484.45,35433890,482.88,488.92,478.34,484.45,0,0,0
^VN50,20140416,487.44,490.38,470.10,479.32,58353460,487.44,490.38,470.10,479.32,0,0,0
^VN50,20140415,497.49,501.24,486.56,489.14,51306350,497.49,501.24,486.56,489.14,0,0,0
^VN50,20140414,504.35,506.89,495.42,497.44,36920990,504.35,506.89,495.42,497.44,0,0,0
^VN50,20140411,502.32,510.32,496.22,502.68,45184250,502.32,510.32,496.22,502.68,0,0,0
^VN50,20140410,508.67,513.01,501.54,505.53,46231530,508.67,513.01,501.54,505.53,0,0,0
^VN50,20140408,506.08,511.75,503.04,506.66,39003940,506.08,511.75,503.04,506.66,0,0,0
^VN50,20140407,503.61,510.39,500.36,506.40,42547420,503.61,510.39,500.36,506.40,0,0,0
^VN50,20140404,501.91,505.78,496.93,501.70,37540470,501.91,505.78,496.93,501.70,0,0,0
^VN50,20140403,497.54,504.64,494.30,500.59,35295550,497.54,504.64,494.30,500.59,0,0,0
^VN50,20140402,497.26,502.85,486.17,495.11,51384660,497.26,502.85,486.17,495.11,0,0,0
^VN50,20140401,505.19,508.57,492.24,497.11,68097020,505.19,508.57,492.24,497.11,0,0,0
^VN50,20140331,511.71,515.26,502.68,504.98,43302360,511.71,515.26,502.68,504.98,0,0,0
^VN50,20140328,507.07,515.11,502.61,510.14,42582690,507.07,515.11,502.61,510.14,0,0,0
^VN50,20140327,504.63,509.29,495.99,505.80,52715300,504.63,509.29,495.99,505.80,0,0,0
^VN50,20140326,517.23,520.90,499.97,503.66,90038310,517.23,520.90,499.97,503.66,0,0,0
^VN50,20140325,521.55,529.17,513.52,516.90,90419770,521.55,529.17,513.52,516.90,0,0,0
^VN50,20140324,521.26,527.18,514.52,520.98,64387100,521.26,527.18,514.52,520.98,0,0,0
^VN50,20140321,515.19,524.60,511.89,515.95,108669410,515.19,524.60,511.89,515.95,0,0,0
^VN50,20140320,521.49,524.83,512.50,515.15,64610140,521.49,524.83,512.50,515.15,0,0,0
^VN50,20140319,515.92,525.02,513.71,520.72,65486040,515.92,525.02,513.71,520.72,0,0,0
^VN50,20140318,520.35,525.06,512.40,516.66,78773600,520.35,525.06,512.40,516.66,0,0,0
^VN50,20140317,517.71,522.12,512.69,517.42,55819100,517.71,522.12,512.69,517.42,0,0,0
^VN50,20140314,510.82,518.69,505.24,512.26,51040300,510.82,518.69,505.24,512.26,0,0,0
^VN50,20140313,503.93,512.28,500.31,510.27,51048290,503.93,512.28,500.31,510.27,0,0,0
^VN50,20140312,505.40,514.52,500.29,504.45,59632200,505.40,514.52,500.29,504.45,0,0,0
^VN50,20140311,500.02,507.26,496.10,503.39,50288010,500.02,507.26,496.10,503.39,0,0,0
^VN50,20140310,495.18,502.66,492.71,499.03,46908910,495.18,502.66,492.71,499.03,0,0,0
^VN50,20140307,494.18,499.80,490.48,494.59,48365400,494.18,499.80,490.48,494.59,0,0,0
^VN50,20140306,491.23,497.27,488.58,493.35,40697440,491.23,497.27,488.58,493.35,0,0,0
^VN50,20140305,492.09,496.14,487.19,491.66,31939590,492.09,496.14,487.19,491.66,0,0,0
^VN50,20140304,485.57,492.46,478.79,487.14,45981600,485.57,492.46,478.79,487.14,0,0,0
^VN50,20140303,505.29,507.54,488.22,490.72,49842350,505.29,507.54,488.22,490.72,0,0,0
^VN50,20140228,503.14,512.25,495.81,505.18,43161350,503.14,512.25,495.81,505.18,0,0,0
^VN50,20140227,503.57,515.17,497.03,502.11,83635690,503.57,515.17,497.03,502.11,0,0,0
^VN50,20140226,504.83,509.06,496.49,504.61,56490120,504.83,509.06,496.49,504.61,0,0,0
^VN50,20140225,491.37,503.88,489.00,500.19,49161140,491.37,503.88,489.00,500.19,0,0,0
^VN50,20140224,486.81,494.79,483.12,492.47,39954740,486.81,494.79,483.12,492.47,0,0,0
^VN50,20140221,485.41,491.98,479.00,486.43,42447900,485.41,491.98,479.00,486.43,0,0,0
^VN50,20140220,493.96,499.56,479.25,486.71,85986170,493.96,499.56,479.25,486.71,0,0,0
^VN50,20140219,492.51,497.50,487.74,493.53,47934120,492.51,497.50,487.74,493.53,0,0,0
^VN50,20140218,485.25,492.59,482.35,489.57,53006510,485.25,492.59,482.35,489.57,0,0,0
^VN50,20140217,485.80,490.62,479.92,485.74,57678580,485.80,490.62,479.92,485.74,0,0,0
^VN50,20140214,487.51,493.21,483.59,486.86,47480940,487.51,493.21,483.59,486.86,0,0,0
^VN50,20140213,488.02,492.19,481.24,486.74,54742850,488.02,492.19,481.24,486.74,0,0,0
^VN50,20140212,478.34,485.75,475.50,484.38,41974920,478.34,485.75,475.50,484.38,0,0,0
^VN50,20140211,481.64,487.59,475.49,477.07,59989560,481.64,487.59,475.49,477.07,0,0,0
^VN50,20140210,473.91,481.40,470.41,479.40,38540810,473.91,481.40,470.41,479.40,0,0,0
^VN50,20140207,478.76,483.26,469.56,473.67,42869790,478.76,483.26,469.56,473.67,0,0,0
^VN50,20140206,475.94,483.29,469.85,476.73,34674820,475.94,483.29,469.85,476.73,0,0,0
^VN50,20140127,478.79,482.46,471.90,478.00,28213280,478.79,482.46,471.90,478.00,0,0,0
^VN50,20140124,479.73,485.48,473.17,480.29,36037630,479.73,485.48,473.17,480.29,0,0,0
^VN50,20140123,475.37,484.16,470.62,477.98,33269210,475.37,484.16,470.62,477.98,0,0,0
^VN50,20140122,483.93,490.66,471.08,476.63,61286340,483.93,490.66,471.08,476.63,0,0,0
^VN50,20140121,479.75,485.94,467.43,482.66,48259500,479.75,485.94,467.43,482.66,0,0,0
^VN50,20140120,470.50,484.93,467.52,476.32,45654500,470.50,484.93,467.52,476.32,0,0,0
^VN50,20140117,454.95,471.41,452.80,464.94,59009930,454.95,471.41,452.80,464.94,0,0,0
^VN50,20140116,449.66,454.97,445.58,452.53,41813410,449.66,454.97,445.58,452.53,0,0,0
^VN50,20140115,448.23,451.77,444.49,448.39,56568150,448.23,451.77,444.49,448.39,0,0,0
^VN50,20140114,444.31,449.77,442.13,446.55,31086010,444.31,449.77,442.13,446.55,0,0,0
^VN50,20140113,444.92,448.04,441.23,444.33,27079740,444.92,448.04,441.23,444.33,0,0,0
^VN50,20140110,445.85,451.41,442.66,445.23,30975460,445.85,451.41,442.66,445.23,0,0,0
^VN50,20140109,441.67,446.15,439.42,445.26,32661490,441.67,446.15,439.42,445.26,0,0,0
^VN50,20140108,438.85,444.02,435.95,442.62,28806730,438.85,444.02,435.95,442.62,0,0,0
^VN50,20140107,438.88,443.10,436.33,438.56,26328330,438.88,443.10,436.33,438.56,0,0,0
^VN50,20140106,435.37,438.91,432.17,437.16,21187170,435.37,438.91,432.17,437.16,0,0,0
^VN50,20140103,433.27,437.05,430.66,434.73,14732510,433.27,437.05,430.66,434.73,0,0,0
^VN50,20140102,435.00,438.03,430.81,433.68,17910000,435.00,438.03,430.81,433.68,0,0,0
^VN50,20131231,430.50,436.96,427.35,433.69,21167060,430.50,436.96,427.35,433.69,0,0,0
^VN50,20131230,435.54,437.80,428.12,429.77,28977110,435.54,437.80,428.12,429.77,0,0,0
^VN50,20131227,436.84,440.53,433.58,435.66,21539800,436.84,440.53,433.58,435.66,0,0,0
^VN50,20131226,436.79,440.67,434.11,436.85,28821450,436.79,440.67,434.11,436.85,0,0,0
^VN50,20131225,438.10,439.94,433.51,436.73,19447460,438.10,439.94,433.51,436.73,0,0,0
^VN50,20131224,439.93,442.34,435.23,437.95,22093410,439.93,442.34,435.23,437.95,0,0,0
^VN50,20131223,440.13,443.74,436.36,440.78,30234800,440.13,443.74,436.36,440.78,0,0,0
^VN50,20131220,440.56,443.92,435.17,438.74,52166120,440.56,443.92,435.17,438.74,0,0,0
^VN50,20131219,439.50,443.85,436.80,440.06,35289200,439.50,443.85,436.80,440.06,0,0,0
^VN50,20131218,438.48,442.05,435.07,439.38,15803210,438.48,442.05,435.07,439.38,0,0,0
^VN50,20131217,436.83,441.44,434.26,439.30,16159300,436.83,441.44,434.26,439.30,0,0,0
^VN50,20131216,438.18,442.88,434.17,435.90,18887920,438.18,442.88,434.17,435.90,0,0,0
^VN50,20131213,441.18,444.54,437.12,439.55,19633940,441.18,444.54,437.12,439.55,0,0,0
^VN50,20131212,437.95,443.46,435.68,440.82,24955340,437.95,443.46,435.68,440.82,0,0,0
^VN50,20131211,445.80,446.98,437.31,439.62,35248390,445.80,446.98,437.31,439.62,0,0,0
^VN50,20131210,447.58,451.17,442.57,445.72,23612180,447.58,451.17,442.57,445.72,0,0,0
^VN50,20131209,447.73,450.03,443.27,446.12,36583710,447.73,450.03,443.27,446.12,0,0,0
^VN50,20131206,442.40,445.51,439.77,442.30,24014370,442.40,445.51,439.77,442.30,0,0,0
^VN50,20131205,442.95,446.49,438.18,442.30,35337750,442.95,446.49,438.18,442.30,0,0,0
^VN50,20131204,445.71,447.62,441.65,443.87,33375920,445.71,447.62,441.65,443.87,0,0,0
^VN50,20131203,441.40,448.40,439.91,444.95,42624420,441.40,448.40,439.91,444.95,0,0,0
^VN50,20131202,442.89,444.98,439.51,442.02,19031180,442.89,444.98,439.51,442.02,0,0,0
^VN50,20131129,442.36,445.85,438.87,442.94,25605800,442.36,445.85,438.87,442.94,0,0,0
^VN50,20131128,442.12,445.83,438.21,442.35,18995590,442.12,445.83,438.21,442.35,0,0,0
^VN50,20131127,445.26,448.87,440.20,442.80,29172430,445.26,448.87,440.20,442.80,0,0,0
^VN50,20131126,440.32,447.16,435.72,443.40,31972840,440.32,447.16,435.72,443.40,0,0,0
^VN50,20131125,439.80,443.97,436.23,440.24,26059200,439.80,443.97,436.23,440.24,0,0,0
^VN50,20131122,438.10,440.76,434.85,438.13,28474230,438.10,440.76,434.85,438.13,0,0,0
^VN50,20131121,440.38,444.53,435.44,436.58,56593790,440.38,444.53,435.44,436.58,0,0,0
^VN50,20131120,438.76,441.51,435.25,439.54,34788460,438.76,441.51,435.25,439.54,0,0,0
^VN50,20131119,439.88,443.48,436.74,439.16,23039150,439.88,443.48,436.74,439.16,0,0,0
^VN50,20131118,437.93,444.25,436.80,440.43,41334150,437.93,444.25,436.80,440.43,0,0,0
^VN50,20131115,433.09,438.12,431.49,436.10,28633870,433.09,438.12,431.49,436.10,0,0,0
^VN50,20131114,431.54,435.52,429.33,432.90,22861780,431.54,435.52,429.33,432.90,0,0,0
^VN50,20131113,433.05,434.97,429.62,432.04,23641080,433.05,434.97,429.62,432.04,0,0,0
^VN50,20131112,436.69,438.72,430.69,434.08,38376740,436.69,438.72,430.69,434.08,0,0,0
^VN50,20131111,434.51,439.13,432.27,437.66,25801490,434.51,439.13,432.27,437.66,0,0,0
^VN50,20131108,434.74,439.03,432.66,435.25,20917160,434.74,439.03,432.66,435.25,0,0,0
^VN50,20131107,437.88,440.53,433.73,436.82,38438420,437.88,440.53,433.73,436.82,0,0,0
^VN50,20131106,437.00,440.17,433.81,438.58,24409300,437.00,440.17,433.81,438.58,0,0,0
^VN50,20131105,433.12,437.74,430.33,435.64,24020550,433.12,437.74,430.33,435.64,0,0,0
^VN50,20131104,434.29,436.89,430.05,433.51,23190200,434.29,436.89,430.05,433.51,0,0,0
^VN50,20131101,435.68,436.99,431.55,434.16,15172930,435.68,436.99,431.55,434.16,0,0,0
^VN50,20131031,436.21,438.72,432.24,434.46,14184980,436.21,438.72,432.24,434.46,0,0,0
^VN50,20131030,435.11,438.80,432.52,435.88,15363880,435.11,438.80,432.52,435.88,0,0,0
^VN50,20131029,431.51,436.72,428.38,435.40,18570260,431.51,436.72,428.38,435.40,0,0,0
^VN50,20131028,437.84,440.18,432.82,433.69,22432330,437.84,440.18,432.82,433.69,0,0,0
^VN50,20131025,439.52,441.91,435.61,438.51,26774160,439.52,441.91,435.61,438.51,0,0,0
^VN50,20131024,439.76,444.62,436.31,439.13,38276780,439.76,444.62,436.31,439.13,0,0,0
^VN50,20131023,438.40,443.20,436.67,440.84,33679720,438.40,443.20,436.67,440.84,0,0,0
^VN50,20131022,437.82,440.83,433.99,436.95,25069940,437.82,440.83,433.99,436.95,0,0,0
^VN50,20131021,438.75,442.79,435.24,438.95,38668330,438.75,442.79,435.24,438.95,0,0,0
^VN50,20131018,435.07,438.85,431.88,436.74,32778120,435.07,438.85,431.88,436.74,0,0,0
^VN50,20131017,437.70,440.19,433.70,435.68,24454480,437.70,440.19,433.70,435.68,0,0,0
^VN50,20131016,431.57,438.51,429.67,435.81,31143550,431.57,438.51,429.67,435.81,0,0,0
^VN50,20131015,428.61,432.79,426.57,431.54,22021020,428.61,432.79,426.57,431.54,0,0,0
^VN50,20131014,429.37,432.64,426.50,429.43,12951240,429.37,432.64,426.50,429.43,0,0,0
^VN50,20131011,432.01,434.67,428.25,429.85,19606640,432.01,434.67,428.25,429.85,0,0,0
^VN50,20131010,434.02,436.73,428.71,429.96,27354080,434.02,436.73,428.71,429.96,0,0,0
^VN50,20131009,435.97,439.80,431.58,434.49,21823910,435.97,439.80,431.58,434.49,0,0,0
^VN50,20131008,434.32,438.82,430.80,436.22,33204010,434.32,438.82,430.80,436.22,0,0,0
^VN50,20131007,431.12,437.50,428.44,434.47,25932040,431.12,437.50,428.44,434.47,0,0,0
^VN50,20131004,428.32,433.40,425.76,430.84,21514280,428.32,433.40,425.76,430.84,0,0,0
^VN50,20131003,432.17,433.22,426.14,429.69,23869890,432.17,433.22,426.14,429.69,0,0,0
^VN50,20131002,428.79,434.96,427.63,432.42,31814660,428.79,434.96,427.63,432.42,0,0,0
^VN50,20131001,428.39,435.03,424.46,428.85,45714710,428.39,435.03,424.46,428.85,0,0,0
^VN50,20130930,420.94,430.11,419.12,428.29,30589570,420.94,430.11,419.12,428.29,0,0,0
^VN50,20130927,419.75,423.57,416.49,420.59,18606050,419.75,423.57,416.49,420.59,0,0,0
^VN50,20130926,419.63,423.22,415.75,419.50,22412960,419.63,423.22,415.75,419.50,0,0,0
^VN50,20130925,416.26,424.54,414.01,419.68,39354410,416.26,424.54,414.01,419.68,0,0,0
^VN50,20130924,414.02,419.69,411.76,416.70,28163960,414.02,419.69,411.76,416.70,0,0,0
^VN50,20130923,412.50,416.63,408.33,414.33,20213810,412.50,416.63,408.33,414.33,0,0,0
^VN50,20130920,411.81,415.72,407.30,413.57,66722920,411.81,415.72,407.30,413.57,0,0,0
^VN50,20130919,411.23,415.45,407.74,410.98,17651290,411.23,415.45,407.74,410.98,0,0,0
^VN50,20130918,412.47,414.67,406.79,408.80,17134560,412.47,414.67,406.79,408.80,0,0,0
^VN50,20130917,410.92,415.56,408.08,412.52,16874920,410.92,415.56,408.08,412.52,0,0,0
^VN50,20130916,412.93,415.00,407.00,411.22,20261640,412.93,415.00,407.00,411.22,0,0,0
^VN50,20130913,410.38,414.49,408.30,411.74,13719450,410.38,414.49,408.30,411.74,0,0,0
^VN50,20130912,410.48,413.64,408.47,410.79,11322280,410.48,413.64,408.47,410.79,0,0,0
^VN50,20130911,411.58,415.96,407.63,411.83,15784800,411.58,415.96,407.63,411.83,0,0,0
^VN50,20130910,408.06,413.07,406.28,410.61,11882310,408.06,413.07,406.28,410.61,0,0,0
^VN50,20130909,414.06,415.24,403.77,406.80,19649560,414.06,415.24,403.77,406.80,0,0,0
^VN50,20130906,415.68,419.83,409.12,415.57,19503370,415.68,419.83,409.12,415.57,0,0,0
^VN50,20130905,408.22,415.41,404.35,412.60,18795490,408.22,415.41,404.35,412.60,0,0,0
^VN50,20130904,408.06,412.96,402.34,406.31,19695790,408.06,412.96,402.34,406.31,0,0,0
^VN50,20130903,408.79,414.92,403.56,407.75,12242160,408.79,414.92,403.56,407.75,0,0,0
^VN50,20130830,403.01,411.41,395.98,409.73,18164810,403.01,411.41,395.98,409.73,0,0,0
^VN50,20130829,408.58,413.15,400.70,402.90,22846940,408.58,413.15,400.70,402.90,0,0,0
^VN50,20130828,414.78,416.32,402.01,408.00,32653750,414.78,416.32,402.01,408.00,0,0,0
^VN50,20130827,419.57,423.37,414.45,418.95,11258790,419.57,423.37,414.45,418.95,0,0,0
^VN50,20130826,417.73,424.32,406.59,422.43,19134310,417.73,424.32,406.59,422.43,0,0,0
^VN50,20130823,429.93,432.11,413.51,419.03,28022930,429.93,432.11,413.51,419.03,0,0,0
^VN50,20130822,433.70,438.14,426.84,429.15,25881310,433.70,438.14,426.84,429.15,0,0,0
^VN50,20130821,437.59,439.39,429.80,435.55,24860700,437.59,439.39,429.80,435.55,0,0,0
^VN50,20130820,439.99,444.03,434.10,437.04,28193230,439.99,444.03,434.10,437.04,0,0,0
^VN50,20130819,438.74,446.08,436.73,440.95,30615470,438.74,446.08,436.73,440.95,0,0,0
^VN50,20130816,439.51,442.92,434.69,439.35,29347190,439.51,442.92,434.69,439.35,0,0,0
^VN50,20130815,435.91,442.42,433.53,439.38,31747110,435.91,442.42,433.53,439.38,0,0,0
^VN50,20130814,431.46,436.31,428.11,434.85,16324090,431.46,436.31,428.11,434.85,0,0,0
^VN50,20130813,432.29,436.21,428.82,431.19,16056970,432.29,436.21,428.82,431.19,0,0,0
^VN50,20130812,435.20,437.11,430.74,432.53,12202960,435.20,437.11,430.74,432.53,0,0,0
^VN50,20130809,434.11,437.76,431.09,434.61,10870790,434.11,437.76,431.09,434.61,0,0,0
^VN50,20130808,434.99,440.87,431.36,432.98,11623810,434.99,440.87,431.36,432.98,0,0,0
^VN50,20130807,434.31,439.22,430.62,434.93,15751300,434.31,439.22,430.62,434.93,0,0,0
^VN50,20130806,431.62,435.98,428.25,434.19,11650380,431.62,435.98,428.25,434.19,0,0,0
^VN50,20130805,433.12,436.58,429.43,432.26,9325280,433.12,436.58,429.43,432.26,0,0,0
^VN50,20130802,432.29,436.05,429.90,433.17,10968510,432.29,436.05,429.90,433.17,0,0,0
^VN50,20130801,429.56,434.05,426.94,430.80,12953820,429.56,434.05,426.94,430.80,0,0,0
^VN50,20130731,429.07,433.35,425.52,430.26,9648410,429.07,433.35,425.52,430.26,0,0,0
^VN50,20130730,426.87,433.03,425.52,429.98,11245330,426.87,433.03,425.52,429.98,0,0,0
^VN50,20130729,433.93,437.19,425.10,427.24,13449350,433.93,437.19,425.10,427.24,0,0,0
^VN50,20130726,434.65,438.01,428.46,435.03,21423400,434.65,438.01,428.46,435.03,0,0,0
^VN50,20130725,436.62,440.23,430.43,433.80,21254420,436.62,440.23,430.43,433.80,0,0,0
^VN50,20130724,445.88,446.92,434.25,437.05,26451220,445.88,446.92,434.25,437.05,0,0,0
^VN50,20130723,448.92,453.44,443.27,446.95,24958950,448.92,453.44,443.27,446.95,0,0,0
^VN50,20130722,446.20,452.64,441.71,449.13,24858650,446.20,452.64,441.71,449.13,0,0,0
^VN50,20130719,440.25,447.68,437.57,444.65,21485860,440.25,447.68,437.57,444.65,0,0,0
^VN50,20130718,436.76,442.78,434.52,437.94,26207090,436.76,442.78,434.52,437.94,0,0,0
^VN50,20130717,437.61,440.78,433.38,438.30,22579200,437.61,440.78,433.38,438.30,0,0,0
^VN50,20130716,435.72,440.37,433.28,436.98,20237130,435.72,440.37,433.28,436.98,0,0,0
^VN50,20130715,438.20,441.84,432.77,435.91,21904500,438.20,441.84,432.77,435.91,0,0,0
^VN50,20130712,431.05,437.55,427.59,436.80,26689510,431.05,437.55,427.59,436.80,0,0,0
^VN50,20130711,431.54,435.03,426.19,430.64,14900470,431.54,435.03,426.19,430.64,0,0,0
^VN50,20130710,435.76,438.30,430.39,431.71,14100430,435.76,438.30,430.39,431.71,0,0,0
^VN50,20130709,432.97,436.94,430.26,434.53,11857240,432.97,436.94,430.26,434.53,0,0,0
^VN50,20130708,434.07,436.88,429.08,433.73,14584400,434.07,436.88,429.08,433.73,0,0,0
^VN50,20130705,435.70,438.49,431.75,434.96,16885230,435.70,438.49,431.75,434.96,0,0,0
^VN50,20130704,437.12,440.32,432.51,435.34,17594520,437.12,440.32,432.51,435.34,0,0,0
^VN50,20130703,439.35,442.94,433.40,435.50,20881270,439.35,442.94,433.40,435.50,0,0,0
^VN50,20130702,429.82,440.11,428.96,438.10,15733050,429.82,440.11,428.96,438.10,0,0,0
^VN50,20130701,428.62,433.38,421.95,428.11,14874890,428.62,433.38,421.95,428.11,0,0,0
^VN50,20130628,432.61,436.35,427.55,430.37,22608890,432.61,436.35,427.55,430.37,0,0,0
^VN50,20130627,425.70,433.49,422.35,431.34,25032050,425.70,433.49,422.35,431.34,0,0,0
^VN50,20130626,424.00,430.28,415.21,423.77,31172600,424.00,430.28,415.21,423.77,0,0,0
^VN50,20130625,438.77,441.76,416.27,425.56,40060090,438.77,441.76,416.27,425.56,0,0,0
^VN50,20130624,452.12,455.89,437.56,441.92,31353380,452.12,455.89,437.56,441.92,0,0,0
^VN50,20130621,451.02,456.73,447.52,452.37,59509810,451.02,456.73,447.52,452.37,0,0,0
^VN50,20130620,455.04,458.59,448.65,453.02,23001180,455.04,458.59,448.65,453.02,0,0,0
^VN50,20130619,453.48,459.62,450.85,455.95,19628800,453.48,459.62,450.85,455.95,0,0,0
^VN50,20130618,447.59,455.66,444.75,452.31,25253530,447.59,455.66,444.75,452.31,0,0,0
^VN50,20130617,460.44,464.53,448.27,451.14,33482900,460.44,464.53,448.27,451.14,0,0,0
^VN50,20130614,466.25,469.99,457.32,458.82,26213040,466.25,469.99,457.32,458.82,0,0,0
^VN50,20130613,467.73,471.97,457.87,464.18,23663610,467.73,471.97,457.87,464.18,0,0,0
^VN50,20130612,473.13,477.98,466.61,467.78,27250160,473.13,477.98,466.61,467.78,0,0,0
^VN50,20130611,476.43,480.13,469.68,473.77,25250870,476.43,480.13,469.68,473.77,0,0,0
^VN50,20130610,481.74,488.16,473.73,475.33,33117320,481.74,488.16,473.73,475.33,0,0,0
^VN50,20130607,477.17,483.13,473.55,479.44,29464330,477.17,483.13,473.55,479.44,0,0,0
^VN50,20130606,467.94,476.80,464.83,474.78,32856280,467.94,476.80,464.83,474.78,0,0,0
^VN50,20130605,467.65,471.92,463.46,469.11,23909500,467.65,471.92,463.46,469.11,0,0,0
^VN50,20130604,475.39,478.58,465.83,466.22,35265130,475.39,478.58,465.83,466.22,0,0,0
^VN50,20130603,473.94,479.26,469.33,473.56,27455710,473.94,479.26,469.33,473.56,0,0,0
^VN50,20130531,480.08,485.03,472.32,474.26,41199990,480.08,485.03,472.32,474.26,0,0,0
^VN50,20130530,471.75,479.07,466.02,476.17,35902300,471.75,479.07,466.02,476.17,0,0,0
^VN50,20130529,472.56,477.03,464.49,470.38,35752690,472.56,477.03,464.49,470.38,0,0,0
^VN50,20130528,472.50,476.06,466.22,471.42,38273100,472.50,476.06,466.22,471.42,0,0,0
^VN50,20130527,464.48,473.83,461.26,468.98,39190480,464.48,473.83,461.26,468.98,0,0,0
^VN50,20130524,460.50,468.13,455.72,460.02,24779750,460.50,468.13,455.72,460.02,0,0,0
^VN50,20130523,464.29,469.29,456.63,459.61,31351390,464.29,469.29,456.63,459.61,0,0,0
^VN50,20130522,467.68,472.65,460.63,465.79,24263870,467.68,472.65,460.63,465.79,0,0,0
^VN50,20130521,458.59,470.30,456.46,464.12,36856150,458.59,470.30,456.46,464.12,0,0,0
^VN50,20130520,453.80,459.62,446.21,457.93,19880500,453.80,459.62,446.21,457.93,0,0,0
^VN50,20130517,455.66,458.46,449.99,452.22,17573870,455.66,458.46,449.99,452.22,0,0,0
^VN50,20130516,450.76,458.69,447.54,455.34,20257510,450.76,458.69,447.54,455.34,0,0,0
^VN50,20130515,447.97,453.87,444.16,451.33,15463120,447.97,453.87,444.16,451.33,0,0,0
^VN50,20130514,453.00,454.64,443.79,448.28,20945520,453.00,454.64,443.79,448.28,0,0,0
^VN50,20130513,450.43,457.19,448.17,455.54,14748660,450.43,457.19,448.17,455.54,0,0,0
^VN50,20130510,450.65,455.87,446.19,450.36,16730920,450.65,455.87,446.19,450.36,0,0,0
